Vendor,Country,Shipment Mode,Product Group,Freight Cost (USD),cost_per_kg,Line Item Value,is_delayed,delay_risk_prob,predicted_delay,risk_category
Abbott GmbH & Co. KG,Nigeria,Air,HRDT,5469.91,6.427626321974148,200000.0,False,0.005642790680142169,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,0.0,0.0,950.0,False,0.0021413373214265847,0,Low
"Standard Diagnostics, Inc.",Tanzania,Air,HRDT,28837.28,8.644268585131893,200000.0,False,0.0013367659860316758,0,Low
"Standard Diagnostics, Inc.",Tanzania,Air,HRDT,22691.75,7.268337604099936,200000.0,False,0.0012330245347800892,0,Low
Orasure Technologies Inc.,Zimbabwe,Air,HRDT,0.0,0.0,1750.0,False,0.0013071671345517067,0,Low
"JSI R&T INSTITUTE, INC.",South Africa,Unknown,ARV,0.0,0.0,2112.0,False,0.006905905831130584,0,Low
"JSI R&T INSTITUTE, INC.",South Africa,Unknown,ARV,0.0,0.0,9600.0,False,0.004689238446654823,0,Low
CIPLA LIMITED,Rwanda,Air,ARV,35034.75,3.400441618945938,700000.0,False,0.00238596059259203,0,Low
Orasure Technologies Inc.,Botswana,Air,HRDT,0.0,0.0,1750.0,False,0.0020047463255996527,0,Low
Aurobindo Pharma Limited,Rwanda,Air,ARV,28336.18,10.152697957721246,381992.5,False,0.0054052520879083275,0,Low
Orasure Technologies Inc.,Kazakhstan,Air,HRDT,0.0,0.0,17500.0,False,0.003160740425198621,0,Low
BUNDI INTERNATIONAL DIAGNOSTICS LTD,Nigeria,Unknown,HRDT,0.0,0.0,22500.0,False,0.012983577084964037,0,Low
BRISTOL-MYERS SQUIBB,Tanzania,Air,ARV,0.0,0.0,8964.08,False,0.0005304391509798531,0,Low
"Trinity Biotech, Plc",Haiti,Air,HRDT,523.12,130.78,278.0,False,0.0005473961988055941,0,Low
"Trinity Biotech, Plc",Haiti,Air,HRDT,1425.77,15.4975,17375.0,False,0.00025439275837043946,0,Low
"JSI R&T INSTITUTE, INC.",South Africa,Unknown,ARV,0.0,0.0,18460.0,False,0.003460369734596009,0,Low
"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Nigeria,Air,HRDT,12768.47,5.741218525179856,176040.0,False,0.006794585601655998,0,Low
"Orgenics, Ltd",Nigeria,Air,HRDT,0.0,0.0,61.99,False,0.012007560207532386,0,Low
"Standard Diagnostics, Inc.",Benin,Air,HRDT,1136.37,16.23385714285714,4640.0,False,0.0009696088950695381,0,Low
Orasure Technologies Inc.,Haiti,Air,HRDT,2556.61,35.508472222222224,10500.0,False,0.0004672144998629592,0,Low
"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",C̫te d'Ivoire,Air,HRDT,1550.95,18.463690476190475,7803.0,False,0.0032461703095362977,0,Low
"Orgenics, Ltd",Mozambique,Air,HRDT,0.0,0.0,30.0,False,0.0031408150024417446,0,Low
"Orgenics, Ltd",Kyrgyzstan,Air,HRDT,0.0,0.0,39500.0,False,0.023411048303724088,0,Low
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,Air,ARV,4408.29,5.710220207253886,115718.4,False,0.0015036206400614886,0,Low
"Orgenics, Ltd",Nigeria,Air,HRDT,3748.24,14.528062015503876,90388.7,False,0.035869209829236186,0,Low
"Orgenics, Ltd",Botswana,Air,HRDT,641.06,22.895,7199.0,False,0.024176799333932245,0,Low
"Orgenics, Ltd",Botswana,Air,HRDT,0.0,0.0,1.0,False,0.008649000910003854,0,Low
"Trinity Biotech, Plc",Botswana,Air,HRDT,1225.17,7.380542168674699,16000.0,False,0.0018231716385935972,0,Low
CIPLA LIMITED,Vietnam,Air,ARV,5136.08,6.143636363636364,72460.8,False,0.00215362733548614,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,0.0,0.0,12326.4,False,0.003844837122493265,0,Low
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,Air,ARV,0.0,0.0,3240.0,False,0.0007750064587861592,0,Low
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,Air,ARV,0.0,0.0,37346.4,False,0.0007808074729478952,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,517.0,False,0.007112819232767294,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,1968.0,False,0.0032056510695661813,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,717.6,False,0.008310666894936248,0,Low
"Trinity Biotech, Plc",Haiti,Air,HRDT,1808.19,602.73,556.0,False,0.00024519058023604584,0,Low
Orasure Technologies Inc.,Haiti,Air,HRDT,0.0,0.0,18900.0,False,0.0005067034775548413,0,Low
"Standard Diagnostics, Inc.",Zambia,Air,HRDT,1754.04,11.172229299363057,10000.0,False,0.0012504469589722633,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,354.6,False,0.01334487776107436,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,Air,ARV,2985.93,11.528687258687258,88776.0,False,0.003243529796097016,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,0.0,0.0,8930.0,False,0.003313369857850929,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,0.0,0.0,25080.0,False,0.004578060897035239,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Haiti,Air,ARV,658.68,34.66736842105263,205.6,False,0.000953212697446784,0,Low
"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Ethiopia,Air,HRDT,44347.71,8.769568914376112,161046.0,False,0.003931519003419053,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,24300.0,False,0.013670060982472776,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,572.0,False,0.00832558850675576,0,Low
"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Nigeria,Air,HRDT,24025.77,7.905814412635736,286038.0,False,0.0011117818194843025,0,Low
MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Nigeria,Air,ARV,924.4,5.4698224852071,100800.0,False,0.0040125351441491885,0,Low
MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Nigeria,Air,ARV,0.0,0.0,201146.4,False,0.004843715235123102,0,Low
Orasure Technologies Inc.,Botswana,Air,HRDT,526.05,75.14999999999999,152.5,False,0.002409411687618354,0,Low
"Orgenics, Ltd",Zambia,Air,HRDT,0.0,0.0,55.0,False,0.0019503938647297445,0,Low
"Orgenics, Ltd",Mozambique,Air,HRDT,13093.27,9.24013408609739,345600.0,False,0.010180511880658131,0,Low
"Trinity Biotech, Plc",Namibia,Air,HRDT,7936.81,28.549676258992807,20800.0,False,0.0004448404386247565,0,Low
"Orgenics, Ltd",Namibia,Air,HRDT,1153.43,128.1588888888889,1500.0,False,0.004291286029791687,0,Low
"Trinity Biotech, Plc",Namibia,Air,HRDT,585.12,48.76,1120.0,False,0.000440631214596636,0,Low
"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Ethiopia,Air,HRDT,22803.8,9.088800318852131,79810.0,False,0.003582592626149781,0,Low
"Trinity Biotech, Plc",Tanzania,Air,HRDT,3146.63,11.359675090252708,26848.0,False,0.0006070535607340195,0,Low
MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Tanzania,Air,ARV,0.0,0.0,135072.0,False,0.003278494274506199,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Tanzania,Air,ARV,12937.16,4.189494818652849,513750.0,False,0.0028570846384934063,0,Low
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,Air,ARV,2793.62,310.40222222222224,1260.0,False,0.0010875337112255159,0,Low
CIPLA LIMITED,Vietnam,Air,ARV,4443.97,2.052642032332564,168912.0,False,0.0016955898527589682,0,Low
Orasure Technologies Inc.,Botswana,Air,HRDT,810.85,67.57083333333334,1750.0,False,0.0019779736291264294,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Tanzania,Air,ARV,0.0,0.0,2466.0,False,0.0025223733545646243,0,Low
"Trinity Biotech, Plc",Rwanda,Air,HRDT,6269.97,16.285636363636364,37216.0,False,0.0006557736559838829,0,Low
CIPLA LIMITED,Rwanda,Air,ARV,853.87,0.40933365292425694,207043.2,False,0.0048962329629834754,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Haiti,Air,ARV,810.36,115.76571428571428,143.92,False,0.0009018691305642044,0,Low
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Haiti,Air,ARV,806.55,0.025165366614664585,5040.0,False,0.0010053168657817946,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Haiti,Air,ARV,2704.58,27.318989898989898,2055.0,False,0.0011584230326063625,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,2834.1,False,0.024243168396465523,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,60732.7,False,0.02638186413721525,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,63323.39,False,0.018797653276194037,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,6564.0,False,0.023187250637525508,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,85280.0,False,0.013169174675397624,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,10380.0,False,0.008990449147606234,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,5445.0,False,0.01388887767074824,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,46988.64,False,0.018783575455956637,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,2998.0,False,0.021581466459690373,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,2454.0,False,0.013253343131485506,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,2388.8,False,0.014448510219268062,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,6182.0,False,0.02508266604395697,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,833.0,False,0.005773836059255239,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,1813.2,False,0.00778714197444069,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,323.4,False,0.011352942555772315,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,6012.0,False,0.008963483579303575,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,23133.6,False,0.005280465892845911,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,16080.0,False,0.007699407273139731,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,100560.0,False,0.012526149111475265,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,73256.4,False,0.003044978953560015,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,84.0,False,0.0020134076138307554,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,1502.4,False,0.0049243051318533125,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,1208.0,False,0.006536209765618578,0,Low
"Standard Diagnostics, Inc.",C̫te d'Ivoire,Air,HRDT,2094.08,15.397647058823528,10000.0,False,0.0018137053660099564,0,Low
"Orgenics, Ltd",Zambia,Air,HRDT,11559.65,8.691466165413534,324000.0,False,0.008568590441757036,0,Low
"Trinity Biotech, Plc",Haiti,Air,HRDT,1894.41,18.042,20850.0,False,0.00021954438305176168,0,Low
"Trinity Biotech, Plc",Haiti,Air,HRDT,2486.15,22.00132743362832,20850.0,False,0.00029198010494599656,0,Low
Orasure Technologies Inc.,Haiti,Air,HRDT,3013.19,22.82719696969697,19250.0,False,0.0005052892639402276,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Nigeria,Air,ARV,0.0,0.0,6534.9,False,0.0016557839461505384,0,Low
"Orgenics, Ltd",Kenya,Air,HRDT,17974.69,8.114984198645598,600000.0,True,0.5967309764020381,1,High
"Standard Diagnostics, Inc.",Kenya,Air,HRDT,11653.64,7.47987163029525,120000.0,False,0.00521583255408577,0,Low
"Orgenics, Ltd",Nigeria,Air,HRDT,7120.0,16.0,120000.0,False,0.008115705169923756,0,Low
"Trinity Biotech, Plc",Namibia,Air,HRDT,6148.29,29.991658536585366,19200.0,False,0.00042069922657414694,0,Low
CIPLA LIMITED,Vietnam,Air,ARV,5209.46,2.743264876250658,130896.0,False,0.0017563530614764149,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,0.0,0.0,14400.0,False,0.001981227891938943,0,Low
Aurobindo Pharma Limited,Namibia,Air,ARV,1770.43,18.06561224489796,1072.0,False,0.00471980505269132,0,Low
"Trinity Biotech, Plc",Botswana,Air,HRDT,808.0,32.32,2400.0,False,0.001249095449189033,0,Low
BRISTOL-MYERS SQUIBB,Vietnam,Air,ARV,0.0,0.0,560.0,False,0.0003070570685359087,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,17020.0,False,0.012432738742863806,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,10670.4,False,0.006492801501679334,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,2796.0,False,0.03446446735177026,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Nigeria,Air,ARV,10490.77,8.419558587479937,205500.0,False,0.002802392415409716,0,Low
BIO-RAD LABORATORIES (FRANCE),C̫te d'Ivoire,Air,HRDT,7079.25,9.041187739463602,55231.55,False,0.2116655848327381,1,High
Abbott GmbH & Co. KG,Zambia,Air,HRDT,2829.61,6.611238317757009,100000.0,False,0.0013098189248094108,0,Low
Abbott GmbH & Co. KG,Haiti,Air,HRDT,1215.84,7.194319526627218,40000.0,False,0.0009462518865728717,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,7878.06,86.57208791208792,44500.0,False,0.005363519916861918,0,Low
Aurobindo Pharma Limited,Guyana,Air,ARV,1020.6,78.50769230769231,2707.25,False,0.00466789350809101,0,Low
Aurobindo Pharma Limited,Uganda,Air,ARV,0.0,0.0,85090.0,False,0.0009620246066810357,0,Low
Aurobindo Pharma Limited,Zambia,Air,ARV,0.0,0.0,423874.0,False,0.003777383393652345,0,Low
Abbott GmbH & Co. KG,Nigeria,Air,HRDT,10879.22,9.126862416107382,280000.0,False,0.005680681395539235,0,Low
BRISTOL-MYERS SQUIBB,C̫te d'Ivoire,Air,ARV,0.0,0.0,7833.96,False,0.0008823694876434363,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,0.0,0.0,94500.0,False,0.004239100758907759,0,Low
"Standard Diagnostics, Inc.",Tanzania,Air,HRDT,29470.0,8.8101644245142,200000.0,False,0.0013566158961720964,0,Low
"Standard Diagnostics, Inc.",Tanzania,Air,HRDT,22663.18,7.287196141479099,200000.0,False,0.0019516717936179367,0,Low
Orasure Technologies Inc.,Botswana,Air,HRDT,1091.64,45.48500000000001,3500.0,False,0.0020317249290729886,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,3850.43,14.260851851851852,10075.0,False,0.0017050363389512011,0,Low
"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Guyana,Air,HRDT,379.62,10.846285714285715,3240.0,False,0.007336337029044436,0,Low
Orasure Technologies Inc.,Zimbabwe,Air,HRDT,536.08,22.33666666666667,3500.0,False,0.0012096238017668673,0,Low
Premier Medical Corporation Ltd.,Rwanda,Air,HRDT,9898.8,8.607652173913042,65851.5,False,0.0015537927663332254,0,Low
"Trinity Biotech, Plc",Rwanda,Air,HRDT,4360.83,9.690733333333332,64357.0,False,0.0005233711621176227,0,Low
"Trinity Biotech, Plc",Rwanda,Air,HRDT,0.0,0.0,41700.0,False,0.000301302308318452,0,Low
SUN PHARMACEUTICAL INDUSTRIES LTD (RANBAXY LABORATORIES LIMITED),Vietnam,Air,ARV,2127.22,62.565294117647056,5028.0,True,0.006114351631266047,0,Low
Aurobindo Pharma Limited,Rwanda,Air,ARV,19088.86,4.60749698286266,567043.25,False,0.004825728107053781,0,Low
"Trinity Biotech, Plc",Haiti,Air,HRDT,1800.33,900.165,417.0,False,0.0006935727293667887,0,Low
"Orgenics, Ltd",Haiti,Air,HRDT,4829.61,21.182499999999997,70000.0,False,0.005738957072826016,0,Low
"Trinity Biotech, Plc",Haiti,Air,HRDT,0.0,0.0,278.0,False,0.0003201761875344963,0,Low
ASPEN PHARMACARE,Ethiopia,Air,ARV,0.0,0.0,7.8,False,0.0035820413665625787,0,Low
"JSI R&T INSTITUTE, INC.",South Africa,Unknown,ARV,0.0,0.0,57.92,True,0.0032766450599942447,0,Low
"JSI R&T INSTITUTE, INC.",South Africa,Unknown,ARV,0.0,0.0,14325.0,False,0.005993966181177844,0,Low
"JSI R&T INSTITUTE, INC.",South Africa,Unknown,ARV,0.0,0.0,3297.0,False,0.005904061698133132,0,Low
"JSI R&T INSTITUTE, INC.",South Africa,Unknown,ARV,0.0,0.0,3838.5,False,0.007115421636788655,0,Low
"Trinity Biotech, Plc",Haiti,Air,HRDT,0.0,0.0,34750.0,False,0.00021323154772877459,0,Low
"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Nigeria,Air,HRDT,15636.7,6.249680255795364,208413.0,False,0.005560247617796101,0,Low
"Trinity Biotech, Plc",Mozambique,Air,HRDT,32437.45,18.060940979955458,169600.0,False,0.0007336642254202646,0,Low
"JSI R&T INSTITUTE, INC.",South Africa,Truck,ARV,0.0,0.0,3426.0,False,0.005866481443449771,0,Low
"Orgenics, Ltd",Guyana,Air,HRDT,1442.92,26.234909090909092,17277.6,False,0.049554089413028454,0,Low
"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Ethiopia,Air,HRDT,6267.38,8.312175066312998,24012.0,False,0.0035450060074425356,0,Low
"Orgenics, Ltd",Haiti,Air,HRDT,1802.14,10.988658536585367,63985.0,False,0.0053002901989369754,0,Low
"Trinity Biotech, Plc",Guyana,Air,HRDT,3740.04,5.000053475935829,23936.0,False,0.0031109255525895514,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,2252.0,False,0.011639984116134598,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,91.9,False,0.0022324142103899787,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,4890.0,False,0.006747589879890372,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,596.0,False,0.007902018853868705,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,0.0,0.0,2790.0,False,0.0008831679940805875,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,2869.03,27.066320754716983,7686.0,False,0.0012780866126224895,0,Low
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,Air,ARV,5893.08,7.633523316062176,115718.4,False,0.0015356476490084106,0,Low
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,Air,ARV,2867.81,23.506639344262293,27538.56,False,0.0021148718683789516,0,Low
S. BUYS WHOLESALER,South Africa,Unknown,ARV,0.0,0.0,2386.0,False,0.0015574949813539525,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,Air,ARV,2652.33,7.168459459459459,121656.0,False,0.00367981768125267,0,Low
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,Air,ARV,0.0,0.0,51609.6,False,0.0009376515223464411,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,2572.0,False,0.012342409559608069,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,765.0,False,0.007250400112252572,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,285.52,False,0.003244616187664802,0,Low
MISSIONPHARMA A/S,Ethiopia,Air,ANTM,399.18,57.02571428571429,1434.88,False,0.0002537655182159759,0,Low
"Orgenics, Ltd",Zimbabwe,Air,HRDT,0.0,0.0,13.96,False,0.004148756505060235,0,Low
HETERO LABS LIMITED,Rwanda,Air,ARV,87692.85,13.086531860916281,931578.0,False,0.0015123468009934401,0,Low
IDA FOUNDATION,Nigeria,Air,ACT,1976.57,12.43125786163522,1547.68,False,0.00024804024148362985,0,Low
IDA FOUNDATION,Nigeria,Air,ACT,0.0,0.0,1547.68,False,0.00014366321991537563,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,5310.0,True,0.4723328723617352,1,High
"Orgenics, Ltd",Nigeria,Air,HRDT,0.0,0.0,520094.98,False,0.004144832629054999,0,Low
BRISTOL-MYERS SQUIBB,Vietnam,Air,ARV,1516.05,29.154807692307692,1680.0,False,0.0005982524366162232,0,Low
IDA FOUNDATION,Nigeria,Air,ACT,1528.06,17.76813953488372,875.0,False,0.00026815555816711497,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,0.0,0.0,15498.0,False,0.003721963181381007,0,Low
"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Ethiopia,Air,HRDT,44360.44,8.773821202531646,160954.0,False,0.004132315758310398,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,6820.0,False,0.0080552885292844,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,125.4,False,0.003183160391535465,0,Low
"Orgenics, Ltd",Namibia,Air,HRDT,0.0,0.0,140.0,False,0.0040667795840511525,0,Low
IDA FOUNDATION,C̫te d'Ivoire,Air,ACT,0.0,0.0,14000.0,False,0.0005166303306465095,0,Low
"Orgenics, Ltd",Mozambique,Air,HRDT,0.0,0.0,10.0,False,0.0015215705458169033,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,0.0,0.0,16718.4,False,0.0022383345046680134,0,Low
BIOLYTICAL LABORATORIES INC.,Zimbabwe,Air,HRDT,0.0,0.0,13398.72,False,0.0018214867721469909,0,Low
"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Ethiopia,Air,HRDT,15288.75,4.99469127736034,251775.0,False,0.003387641304749937,0,Low
"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Ethiopia,Air,HRDT,6112.63,4.558262490678598,100197.0,False,0.003537914114895867,0,Low
AHN (PTY) LTD (AKA UCB (S.A.),Botswana,Truck,HRDT,0.0,0.0,3500.0,False,0.006664279195407341,0,Low
"Orgenics, Ltd",Nigeria,Air,HRDT,15045.56,13.790614115490376,289760.0,False,0.007624324275778857,0,Low
MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Tanzania,Air,ARV,0.0,0.0,118792.8,False,0.003333329365492091,0,Low
"Trinity Biotech, Plc",Guyana,Air,HRDT,5926.53,8.382644978783592,66752.0,False,0.0030835903309527645,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,0.0,0.0,22620.0,False,0.003478963749814976,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,0.0,0.0,32520.6,False,0.0016962472788512593,0,Low
"Trinity Biotech, Plc",Zambia,Air,HRDT,25513.66,9.60243131351148,256000.0,False,0.0004430349677073644,0,Low
KAS MEDICS LIMITED,Tanzania,Truck,HRDT,0.0,0.0,12650.0,False,0.008904818267125688,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,865.6,8.243809523809524,10125.36,False,0.007213604301210716,0,Low
"Trinity Biotech, Plc",Rwanda,Air,HRDT,3100.66,9.6895625,30816.0,False,0.0006557356125503133,0,Low
"Orgenics, Ltd",C̫te d'Ivoire,Air,HRDT,9749.73,28.59158357771261,105000.0,False,0.01260278860648883,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,210.6,False,0.008060504040093258,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,32520.0,False,0.013743473087023178,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,13896.0,False,0.0077072306154154085,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,68098.5,False,0.013049627138273371,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,48.4,False,0.00806293611976276,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,59892.0,False,0.011330922063389082,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,520.0,False,0.012005430085930894,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,3550.0,False,0.02385451184777034,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,94.9,False,0.004596615885072766,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,10460.0,False,0.009043056299860557,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,949.5,False,0.00583934953026677,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,2542.4,False,0.013281277582756329,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,1212.0,False,0.0077776922730293995,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,8692.0,False,0.016044233614123254,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,19760.0,False,0.011135869873896396,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,68362.0,False,0.02147877466765594,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,23675.52,False,0.011954184109332067,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,37520.0,False,0.013913820181269987,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,5650.0,False,0.021512702123518607,0,Low
"Trinity Biotech, Plc",Guyana,Air,HRDT,8727.54,12.92968888888889,64832.0,False,0.003128209621663089,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,5418.0,False,0.009995505377244649,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,3614.0,False,0.007635851731660224,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,1970.4,False,0.002791474859514572,0,Low
Orasure Technologies Inc.,Haiti,Air,HRDT,4185.29,29.06451388888889,21000.0,False,0.0005514901062929745,0,Low
"Orgenics, Ltd",Kenya,Air,HRDT,17662.98,7.974257336343115,600000.0,False,0.04285466101190688,0,Low
"Orgenics, Ltd",Nigeria,Air,HRDT,30697.91,15.988494791666666,511440.0,False,0.00786345177779274,0,Low
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Rwanda,Air,ARV,33235.44,10.790727272727274,348624.0,False,0.003909272652734164,0,Low
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,Air,ARV,5761.87,3.246123943661972,146328.0,False,0.0014317055627526233,0,Low
"Orgenics, Ltd",Namibia,Air,HRDT,238.56,9.5424,2475.0,False,0.004727032001916143,0,Low
"Orgenics, Ltd",Namibia,Air,HRDT,5213.02,6.859236842105264,71250.0,False,0.004652252865747502,0,Low
"Trinity Biotech, Plc",Botswana,Air,HRDT,1060.43,18.93625,4416.0,False,0.0013072743302415676,0,Low
